catalogNumber,decimalLatitude,decimalLongitude,eventDate,month,date_year,bathymetry,sst,sss,shoredistance,behavior,sex,id,presence
,36.71343851545275,40.78853153440534,Pseudo-Absence,7.0,2003.0,3547.6164606082175,18.768065553990645,29.93575307475303,237252,,,pseudo_abs_6097,0
,-19.28769325606686,155.23235494684496,Pseudo-Absence,8.0,1974.0,2373.1702144514584,24.66633736266748,38.098555340863705,86619,,,pseudo_abs_6098,0
,38.58389529904453,-106.8719317640147,Pseudo-Absence,2.0,1983.0,-1978.284538113576,28.89950608188998,28.91915926483871,471466,,,pseudo_abs_6099,0
,-6.0793736071282005,95.28379248877121,Pseudo-Absence,8.0,1976.0,4472.7198252239505,25.247657686573397,31.419936706123472,826814,,,pseudo_abs_6100,0
,25.59966683982956,-168.06469226612018,Pseudo-Absence,1.0,1965.0,1242.7666360357907,14.735705017343864,38.461391438605474,1254771,,,pseudo_abs_6101,0
,-8.929635995216366,-42.977465757349165,Pseudo-Absence,11.0,2005.0,4857.100918356894,28.57939473685322,30.09936359819502,1408857,,,pseudo_abs_6102,0
,41.280937510126336,-137.06034156480308,Pseudo-Absence,10.0,1970.0,1620.3860924167357,18.62996315004666,34.35194077729355,1074138,,,pseudo_abs_6103,0
,-25.41197309650955,-51.15864606335681,Pseudo-Absence,3.0,1999.0,3095.228383203372,20.132407198571777,30.073287920367545,837203,,,pseudo_abs_6104,0
,-20.971681963152726,-114.74743274587237,Pseudo-Absence,8.0,1980.0,-1543.6406630091153,19.169060906256338,27.3843084774801,126026,,,pseudo_abs_6105,0
,5.945159901407074,-43.756518765646604,Pseudo-Absence,8.0,1977.0,3473.260724129331,16.586815996398133,34.12949138653002,19658,,,pseudo_abs_6106,0
,-29.23743553211346,-28.042980744511283,Pseudo-Absence,10.0,2007.0,450.9445404284038,27.838260909571932,37.894211535473694,832561,,,pseudo_abs_6107,0
,-19.477363179208158,-69.5966036657839,Pseudo-Absence,9.0,1994.0,550.1379633848092,17.53329363456704,31.8459689074049,743854,,,pseudo_abs_6108,0
,44.52066973175694,56.92488563317414,Pseudo-Absence,12.0,1996.0,-1177.2176647221984,22.044101359832496,34.1116038821367,1221979,,,pseudo_abs_6109,0
,47.3212369116078,150.11272367854804,Pseudo-Absence,5.0,1999.0,-967.8793856437785,15.845014929893985,33.886124292998936,406765,,,pseudo_abs_6110,0
,-4.048473652335822,-34.05842588680514,Pseudo-Absence,2.0,1980.0,-679.1105257813022,26.049943112042005,31.35692061929378,-33816,,,pseudo_abs_6111,0
,42.767892220822574,-108.0643229861827,Pseudo-Absence,7.0,1990.0,378.27438930566814,25.625577455979407,33.96440113587973,564211,,,pseudo_abs_6112,0
,10.377910010302273,-80.2108249266782,Pseudo-Absence,9.0,1976.0,4563.0926625333195,16.875475254965373,29.32410100166759,1413673,,,pseudo_abs_6113,0
,-13.16454152811166,127.06675882316239,Pseudo-Absence,4.0,2002.0,675.5957483818875,23.929255079256635,30.87339465506983,1143316,,,pseudo_abs_6114,0
,23.863621537818823,26.725034898233957,Pseudo-Absence,4.0,1992.0,3318.94437081877,24.33792439096853,31.712261075528996,-43033,,,pseudo_abs_6115,0
,20.141010749692164,-14.720914635814182,Pseudo-Absence,10.0,1975.0,-1443.7652786254846,21.749584028878267,37.215313320490374,1266504,,,pseudo_abs_6116,0
,48.40263859663803,-123.24076656765536,Pseudo-Absence,9.0,2005.0,2329.7263869960007,22.44695637939428,30.48574427757398,638932,,,pseudo_abs_6117,0
,-13.566370536046467,-16.598574032914343,Pseudo-Absence,3.0,1991.0,1519.0786097204727,21.968264427104472,34.228538477911535,472424,,,pseudo_abs_6118,0
,21.267090195935175,-77.44989414525669,Pseudo-Absence,11.0,1987.0,5201.381840243287,12.948937237145623,28.72492007831663,444348,,,pseudo_abs_6119,0
,-31.797633805475687,158.75207001202892,Pseudo-Absence,2.0,1966.0,4223.400275811542,23.722558461709404,29.236034964153745,831187,,,pseudo_abs_6120,0
,-26.523793567025894,137.75238082960408,Pseudo-Absence,2.0,2006.0,1318.2014008120973,20.051580430146437,34.40199682475271,730672,,,pseudo_abs_6121,0
,-35.914652423496854,-146.60050310597757,Pseudo-Absence,5.0,2008.0,3695.8847375085497,19.478152806713283,35.88814455213418,926934,,,pseudo_abs_6122,0
,49.28717328915474,7.184760022648618,Pseudo-Absence,11.0,1990.0,-625.0734233762896,27.196585695894775,31.970629153667975,797701,,,pseudo_abs_6123,0
,32.41125457329264,-96.43843519874156,Pseudo-Absence,9.0,1984.0,2116.2225582291685,11.875281123473064,30.313051042949855,128538,,,pseudo_abs_6124,0
,31.080375388535472,-30.440183583460964,Pseudo-Absence,5.0,1981.0,-1504.1027505134791,16.051576147824807,37.819043804916156,304965,,,pseudo_abs_6125,0
,7.374054910993124,135.18588323478588,Pseudo-Absence,3.0,1976.0,525.8648864042434,13.672898082120685,27.71229198639001,1214102,,,pseudo_abs_6126,0
,-10.56925982156638,11.04440830944094,Pseudo-Absence,9.0,1990.0,-381.4250258186298,12.097094526804078,35.34532080132398,937261,,,pseudo_abs_6127,0
,-23.304298825616936,-57.64769413176002,Pseudo-Absence,8.0,1970.0,3278.4675591590403,16.4976458274466,34.94672828419969,602664,,,pseudo_abs_6128,0
,-11.886587882639283,-102.54007786992638,Pseudo-Absence,12.0,2006.0,1579.943200884205,29.54900055487055,34.947699373597715,188738,,,pseudo_abs_6129,0
,-4.073130843135253,107.99211020550223,Pseudo-Absence,9.0,1972.0,3517.1961644887815,16.397896161430676,38.147236799727,-83649,,,pseudo_abs_6130,0
,28.477536612196502,45.51621747503688,Pseudo-Absence,2.0,1998.0,1767.0380335382206,23.602453560460575,35.44288342779934,390073,,,pseudo_abs_6131,0
,9.936052968088823,-10.08180598631344,Pseudo-Absence,9.0,1978.0,-1416.0259859083872,13.616052676645609,29.875425721795075,-10213,,,pseudo_abs_6132,0
,-29.618693218905364,-99.12997939061187,Pseudo-Absence,4.0,1974.0,3400.634063964546,22.469830106164782,30.551990376231636,655431,,,pseudo_abs_6133,0
,-34.707017376696456,-57.636649056206195,Pseudo-Absence,12.0,1990.0,4127.060826581481,29.475855956262517,31.04399820025862,1184158,,,pseudo_abs_6134,0
,-27.492071309317026,164.67969228145625,Pseudo-Absence,1.0,1999.0,4648.912289950659,16.793545054561122,26.342053196980284,348823,,,pseudo_abs_6135,0
,-1.1181531210616669,8.4059592274931,Pseudo-Absence,4.0,1997.0,2187.896210011695,26.97826453583692,37.861309616077754,1224574,,,pseudo_abs_6136,0
,43.61575737346875,-34.02150075319176,Pseudo-Absence,6.0,1975.0,3535.8641198532523,29.715531974511265,26.899861480435693,1001586,,,pseudo_abs_6137,0
,18.301026892147604,8.879344853922845,Pseudo-Absence,2.0,1979.0,3524.425112679741,22.226425364476825,35.07231538137201,99444,,,pseudo_abs_6138,0
,32.37293059159316,100.4098813098193,Pseudo-Absence,5.0,2004.0,-901.8695330124362,17.115134148837328,35.46860111320522,908144,,,pseudo_abs_6139,0
,3.66389082509896,-55.553289797734095,Pseudo-Absence,6.0,1997.0,-838.9898369876064,23.78235736875355,36.95048141072854,140584,,,pseudo_abs_6140,0
,-5.297412252111204,-112.9104708955615,Pseudo-Absence,6.0,1997.0,-1531.816890378857,26.919170656778412,33.16137743552157,924074,,,pseudo_abs_6141,0
,-26.972735129670284,31.45013053687333,Pseudo-Absence,6.0,1976.0,316.7189136464576,14.587422948633822,35.40470073132781,126622,,,pseudo_abs_6142,0
,38.71526489565929,59.97469712440224,Pseudo-Absence,11.0,2000.0,1456.8542468019218,19.735563635937012,29.890534164280663,515628,,,pseudo_abs_6143,0
,30.775443207104573,76.85955336042991,Pseudo-Absence,7.0,1980.0,5349.395760994553,17.29432697236753,35.66987134241191,786726,,,pseudo_abs_6144,0
,-21.86189337432169,137.0123231118822,Pseudo-Absence,11.0,1982.0,1141.2635781720223,16.638303234381176,30.421575371267615,-17179,,,pseudo_abs_6145,0
,7.590964884208077,-44.51375874053181,Pseudo-Absence,3.0,1977.0,3332.8987344902143,27.211637284152562,37.722042143468386,143120,,,pseudo_abs_6146,0
,5.461159020010513,-149.63805145894318,Pseudo-Absence,4.0,1970.0,3089.086126021025,19.170484864907863,28.0721325913513,403344,,,pseudo_abs_6147,0
,17.24741663378356,164.14847486414442,Pseudo-Absence,8.0,1983.0,-540.1304832899477,17.65848781842964,30.060632904295094,624341,,,pseudo_abs_6148,0
,44.72782519012911,-21.82792993626282,Pseudo-Absence,4.0,1965.0,-1623.7014147908335,22.50027801351031,32.448941342794456,1241289,,,pseudo_abs_6149,0
,13.368770624934072,45.06827576503346,Pseudo-Absence,5.0,1985.0,1995.0081166338196,15.467242923160452,36.06484977078268,196013,,,pseudo_abs_6150,0
,9.983592614412544,60.366033883375195,Pseudo-Absence,11.0,1997.0,3140.3684117503562,15.659349812301524,35.71182832159457,445487,,,pseudo_abs_6151,0
,-31.94319582408479,17.796086770496714,Pseudo-Absence,7.0,2008.0,5352.023038552578,20.97648666225725,28.689855209934773,645296,,,pseudo_abs_6152,0
,-30.86616872048237,-103.47498516519573,Pseudo-Absence,5.0,1968.0,603.9698410831302,18.94378366151163,27.822275840783945,364987,,,pseudo_abs_6153,0
,-20.21623773343829,91.93600109341628,Pseudo-Absence,10.0,1977.0,4595.714144327981,16.85112744961776,29.906803336037985,878845,,,pseudo_abs_6154,0
,-33.47104323095045,109.20999261436702,Pseudo-Absence,2.0,1987.0,777.084619916971,12.43784523193881,32.25299167937053,303979,,,pseudo_abs_6155,0
,27.368616168023898,20.092422594316133,Pseudo-Absence,7.0,1972.0,3059.5031116796963,20.98537630947133,32.97401583497604,1107148,,,pseudo_abs_6156,0
,25.65501610571566,-2.7983172716295996,Pseudo-Absence,2.0,1969.0,2382.831503228077,26.402114554555688,31.540245561966394,691046,,,pseudo_abs_6157,0
,-24.60585439007934,-135.9268372759577,Pseudo-Absence,3.0,1985.0,-1664.738417314823,27.03871662878772,34.59332602225649,38776,,,pseudo_abs_6158,0
,35.30441647279979,-146.58304761185462,Pseudo-Absence,2.0,1991.0,-1476.1227065997712,15.760906028784529,31.519644213943952,880794,,,pseudo_abs_6159,0
,-23.0028957003737,-55.74664158302453,Pseudo-Absence,11.0,2002.0,-1903.868161975326,22.429430444278513,38.289593579701275,790852,,,pseudo_abs_6160,0
,-10.474390350061334,-65.95230683148185,Pseudo-Absence,2.0,2010.0,694.701409941184,27.12118677626644,29.345643466159046,431669,,,pseudo_abs_6161,0
,-14.941727876696177,162.48104730283598,Pseudo-Absence,7.0,2000.0,3478.0811849900974,18.933771746738408,34.12720617474474,-78251,,,pseudo_abs_6162,0
,-4.386718721480328,102.0567345183893,Pseudo-Absence,3.0,1974.0,-775.6367104068654,28.51742512490085,33.91848209951472,216925,,,pseudo_abs_6163,0
,-14.455026884796652,58.0984292583089,Pseudo-Absence,5.0,1998.0,2439.246584313659,27.983536868362116,29.61455012056381,536182,,,pseudo_abs_6164,0
,5.596048491187766,7.538207626049882,Pseudo-Absence,6.0,1989.0,85.96861117069102,15.2609316617384,31.312523499908057,215698,,,pseudo_abs_6165,0
,-1.3826768454211162,-116.93982793954724,Pseudo-Absence,6.0,1985.0,3858.076247796652,16.19164609040273,30.70943073369162,803696,,,pseudo_abs_6166,0
,48.183902297299056,171.29421933341058,Pseudo-Absence,9.0,2007.0,3868.494614049202,14.75389299520769,28.19111273326739,1013671,,,pseudo_abs_6167,0
,-31.463636721280523,-43.1397059519017,Pseudo-Absence,11.0,1996.0,3697.901944595762,15.0397551751356,32.16870252484165,1237443,,,pseudo_abs_6168,0
,-24.08164434478708,-138.41887472057877,Pseudo-Absence,4.0,1995.0,1837.8391729476198,28.07295481614675,30.985942401935034,911914,,,pseudo_abs_6169,0
,-31.728984089075084,-0.9370007798180495,Pseudo-Absence,1.0,1965.0,54.33868892273904,28.49913511731693,28.26704154887643,977362,,,pseudo_abs_6170,0
,17.311573517771002,134.1730929735627,Pseudo-Absence,11.0,2004.0,3950.5031377111045,12.400238486099747,31.81093459270179,851895,,,pseudo_abs_6171,0
,-31.58491452304009,138.8969786225736,Pseudo-Absence,12.0,2000.0,-676.5755287250101,22.318877442358072,31.445063785776547,1439063,,,pseudo_abs_6172,0
,35.33529806897408,-172.51974892752082,Pseudo-Absence,6.0,1978.0,92.88552585871366,21.781079915922135,27.65432209345595,310828,,,pseudo_abs_6173,0
,7.563412769399548,138.54329744747486,Pseudo-Absence,6.0,1977.0,-692.5561771697057,18.60092741152486,27.651997422030043,319016,,,pseudo_abs_6174,0
,8.853067447077507,-79.94022766951956,Pseudo-Absence,3.0,1966.0,2946.662020557509,23.016382924591092,34.389971306986354,101112,,,pseudo_abs_6175,0
,11.813128079720258,-162.56719079451352,Pseudo-Absence,6.0,1966.0,3035.9300367037176,28.796304885103666,35.160879501558206,660726,,,pseudo_abs_6176,0
,-21.63119420467249,124.85973523725431,Pseudo-Absence,4.0,1995.0,2785.5816764560677,14.567366902642496,38.22240447981121,54126,,,pseudo_abs_6177,0
,-19.33100555075279,130.5727823992321,Pseudo-Absence,12.0,1973.0,1027.0096885364292,13.654723756908302,27.075411210517355,325071,,,pseudo_abs_6178,0
,-8.964551846843097,35.46398339408003,Pseudo-Absence,3.0,2006.0,-1314.430613543761,12.061381351878545,27.478092475536208,656049,,,pseudo_abs_6179,0
,14.543399609098728,27.717941465995068,Pseudo-Absence,5.0,2003.0,4705.611825855002,18.111787866553026,26.61622657650624,1395629,,,pseudo_abs_6180,0
,-18.267421042842564,112.53917359096596,Pseudo-Absence,8.0,1980.0,1710.8869458628437,17.631977415295726,32.88558102137794,1405311,,,pseudo_abs_6181,0
,-26.293943407284154,103.01153733584158,Pseudo-Absence,5.0,1981.0,962.954602825032,19.338308490184772,34.066843316552706,1062594,,,pseudo_abs_6182,0
,46.77583362892119,139.8971480461072,Pseudo-Absence,6.0,1979.0,2312.8471825820807,20.665606665430175,31.20598104771466,510550,,,pseudo_abs_6183,0
,-34.36872308914916,20.011349803439998,Pseudo-Absence,12.0,1968.0,-626.9165949147775,25.325757330697627,36.352623983542784,1251682,,,pseudo_abs_6184,0
,32.447516931016494,167.4528550796394,Pseudo-Absence,7.0,1965.0,-1074.0904127045173,18.62959617927716,34.901427639849594,1267713,,,pseudo_abs_6185,0
,31.192672257678467,177.58071213983345,Pseudo-Absence,11.0,1985.0,952.2137188823149,17.50352603240419,38.80521749335652,1321816,,,pseudo_abs_6186,0
,-10.813426414137584,-135.00060003833724,Pseudo-Absence,1.0,2007.0,-371.34078769636426,26.59015119895377,27.739529532060807,901079,,,pseudo_abs_6187,0
,-24.642622565462815,125.48286685202902,Pseudo-Absence,2.0,2006.0,-244.63314365062752,27.00977703966845,26.701019419669645,218624,,,pseudo_abs_6188,0
,-23.78661547155634,1.2035013279977704,Pseudo-Absence,11.0,2001.0,4567.112773780023,15.711944806211296,29.526188357680514,46213,,,pseudo_abs_6189,0
,23.438520250444327,-38.688510954295225,Pseudo-Absence,2.0,1993.0,1881.8253722503782,17.211641073844056,26.188605048884817,1328946,,,pseudo_abs_6190,0
,18.763528611103055,41.44879523222852,Pseudo-Absence,9.0,2003.0,1530.7908644722356,26.55788075136372,38.11057913365799,-9125,,,pseudo_abs_6191,0
,30.739981345528932,-156.52837628110626,Pseudo-Absence,6.0,1988.0,3060.0070242473785,12.903964953092073,29.90656914588069,365161,,,pseudo_abs_6192,0
,43.98276054621945,3.562731260731681,Pseudo-Absence,5.0,1972.0,5005.341647822438,17.416254548954413,33.14921367897754,662715,,,pseudo_abs_6193,0
,22.967447866474615,133.06881180477836,Pseudo-Absence,8.0,1995.0,-1225.150055935003,19.659290459918168,30.090808709067584,-61402,,,pseudo_abs_6194,0
,-22.911706516310755,-100.55956183654341,Pseudo-Absence,9.0,2006.0,4129.327091652016,14.875281274322456,29.147802516954147,1316700,,,pseudo_abs_6195,0
,-15.415370193302326,-24.89191297413899,Pseudo-Absence,11.0,1965.0,2277.17437215902,14.744228939941884,27.928359647872185,351505,,,pseudo_abs_6196,0
,35.82774399324494,157.44352459587918,Pseudo-Absence,4.0,1976.0,-973.0145786547321,19.22922428222771,30.120775260295222,-51236,,,pseudo_abs_6197,0
,-18.336889040875906,-24.119366076569264,Pseudo-Absence,9.0,1976.0,147.73939262838485,25.26529277989521,33.97121704182407,1451683,,,pseudo_abs_6198,0
,-30.043298615720023,-49.064757862251284,Pseudo-Absence,5.0,1969.0,1522.5687944177612,26.83466585551706,38.61965665592224,389304,,,pseudo_abs_6199,0
,23.93904894751575,-19.86462834343334,Pseudo-Absence,9.0,1974.0,3072.607944198211,29.379794544337337,33.2231011267913,1269752,,,pseudo_abs_6200,0
,-1.8004540843898695,8.179529859631486,Pseudo-Absence,3.0,1982.0,-257.12811315452427,12.804647957179375,32.89185331259202,610566,,,pseudo_abs_6201,0
,42.4900914302534,48.17198943282412,Pseudo-Absence,6.0,2007.0,1912.4054472159196,15.417451102983126,26.400182386272167,937054,,,pseudo_abs_6202,0
,19.40099433358229,108.1228643547517,Pseudo-Absence,3.0,2004.0,3024.3174903079416,25.303892414054662,36.903292154463394,279822,,,pseudo_abs_6203,0
,-28.511642785393626,-15.754614637880849,Pseudo-Absence,5.0,2008.0,1273.0025935410386,21.34836230787917,26.52517994371833,687497,,,pseudo_abs_6204,0
,44.87072138793724,114.0888076914693,Pseudo-Absence,9.0,1970.0,4348.241709395065,17.449816661251877,37.766331177050404,305612,,,pseudo_abs_6205,0
,-14.121808381979836,13.249864134886593,Pseudo-Absence,4.0,1965.0,4395.994920384322,15.21434669743703,32.96966601590517,1385488,,,pseudo_abs_6206,0
,-7.390232153437015,-56.131978170631314,Pseudo-Absence,9.0,1969.0,1435.9409085450288,16.585543970573223,28.138489198304164,-716,,,pseudo_abs_6207,0
,-1.8232142697849127,57.39712481253858,Pseudo-Absence,6.0,2006.0,5164.027548365262,19.31028068001043,31.834781465684287,332121,,,pseudo_abs_6208,0
,-31.866054136811847,78.63789765308621,Pseudo-Absence,2.0,1971.0,-1496.9318590743646,14.693638829155459,38.92454747291574,1295204,,,pseudo_abs_6209,0
,6.2434432308511845,21.895336166362114,Pseudo-Absence,5.0,1990.0,-2033.0410657088414,29.104977252103307,29.921331219175414,651930,,,pseudo_abs_6210,0
,-25.69599288320121,-156.2975955249739,Pseudo-Absence,11.0,1974.0,767.7005222164912,13.419944420623699,29.456449979558954,838880,,,pseudo_abs_6211,0
,-1.933624210822991,-116.04595836407195,Pseudo-Absence,12.0,1965.0,2403.943486568137,29.495922825497605,27.479976930304705,919250,,,pseudo_abs_6212,0
,-6.235088480043416,-75.03136896865018,Pseudo-Absence,5.0,1968.0,2612.552768748832,26.865066066672316,33.732707651720446,14829,,,pseudo_abs_6213,0
,29.892227897117962,-75.98094955628572,Pseudo-Absence,2.0,1997.0,1478.6567005090897,19.197906116676563,27.104412337132217,-68002,,,pseudo_abs_6214,0
,32.48800694333286,62.894637292465546,Pseudo-Absence,2.0,1972.0,-1130.9911658146834,24.99603708264813,35.93640523264321,1364865,,,pseudo_abs_6215,0
,-23.120414660243494,-169.89616720208457,Pseudo-Absence,10.0,1975.0,-792.396895768461,23.74544411208083,37.93586686201378,327183,,,pseudo_abs_6216,0
,-4.879328768631851,92.1274466897703,Pseudo-Absence,8.0,1981.0,4267.4944841334645,15.355283467644925,38.10091800136227,496632,,,pseudo_abs_6217,0
,-4.297193212869612,-82.12279831830128,Pseudo-Absence,4.0,1994.0,4384.504330900536,17.658373276837906,27.348307100050565,966592,,,pseudo_abs_6218,0
,-23.291790011171535,-66.2452388829316,Pseudo-Absence,5.0,1986.0,2944.348846540126,20.845274124967936,33.22532689545624,272368,,,pseudo_abs_6219,0
,32.0843098124527,11.18488761670531,Pseudo-Absence,10.0,2007.0,2872.490008226144,23.12892693374428,27.207283606473275,1045979,,,pseudo_abs_6220,0
,24.27695540927887,-99.6839082265738,Pseudo-Absence,6.0,1984.0,2378.594436350415,21.390407108639742,33.40481064637008,617990,,,pseudo_abs_6221,0
,-19.956492757351402,137.89495541586103,Pseudo-Absence,9.0,1973.0,-551.6811504341415,20.110400411028536,36.57549663698504,1238365,,,pseudo_abs_6222,0
,-4.864717878587065,-146.07945116875368,Pseudo-Absence,4.0,1989.0,1120.9049480292615,19.564118126959222,32.958161618057865,338143,,,pseudo_abs_6223,0
,-27.19485364204674,-18.497989702337037,Pseudo-Absence,9.0,1985.0,3107.62599781266,20.573222982091778,37.320302430692195,221785,,,pseudo_abs_6224,0
,17.514012507191012,125.43969332002695,Pseudo-Absence,6.0,2000.0,1930.0236150807832,19.402976328379715,36.401850330784384,1199555,,,pseudo_abs_6225,0
,-25.862586528620383,42.433724000306114,Pseudo-Absence,7.0,2007.0,-1920.0781803089988,21.361753719862058,29.54895596671607,412559,,,pseudo_abs_6226,0
,48.12952931170197,-72.53250341229112,Pseudo-Absence,8.0,2002.0,5020.25217628329,27.70901082554447,34.162834791615865,545773,,,pseudo_abs_6227,0
,30.56337162309596,-26.892516093971068,Pseudo-Absence,6.0,1982.0,4213.069558243021,23.03710472202994,26.036728250513516,1140408,,,pseudo_abs_6228,0
,-2.85208543223159,74.71895865003287,Pseudo-Absence,6.0,1974.0,-123.97436026341597,24.68118822104017,31.10834700281948,894152,,,pseudo_abs_6229,0
,13.265427942361633,169.4477594109535,Pseudo-Absence,4.0,2006.0,2517.974675739416,22.38991617861052,29.045380189585053,592270,,,pseudo_abs_6230,0
,41.74566740004825,140.97506219856706,Pseudo-Absence,12.0,1982.0,4795.205945414337,23.223653765000382,38.1693683145625,293526,,,pseudo_abs_6231,0
,11.171661566878512,-54.727463186406695,Pseudo-Absence,11.0,1999.0,-1345.3102570803658,22.03958535888618,31.23032660298724,1094457,,,pseudo_abs_6232,0
,-21.315838454103293,178.30958636358787,Pseudo-Absence,7.0,2010.0,1675.9878359539089,11.941926021405521,34.47554079091337,185358,,,pseudo_abs_6233,0
,-3.839305747190302,-175.17122939149738,Pseudo-Absence,1.0,1991.0,1328.6919808570442,29.752646378082364,35.49236000102057,1349975,,,pseudo_abs_6234,0
,35.909145221646156,-166.5979756854504,Pseudo-Absence,3.0,1986.0,986.9517542196604,12.065385188298137,36.030423629793674,138460,,,pseudo_abs_6235,0
,18.88389513773474,116.3487904874716,Pseudo-Absence,10.0,1996.0,4144.574243812182,18.685160030758198,35.54186625582875,1157890,,,pseudo_abs_6236,0
,19.441159723486457,-105.53427919088547,Pseudo-Absence,11.0,1973.0,767.536346935226,13.37466806965347,29.71360404588994,565053,,,pseudo_abs_6237,0
,37.93546926076823,-154.82129745169166,Pseudo-Absence,3.0,1986.0,-1585.4270773520007,13.224759927573473,34.89318344231635,194040,,,pseudo_abs_6238,0
,40.2591911879225,-92.1421489170281,Pseudo-Absence,9.0,1978.0,-1569.2864399143825,25.979478485159795,33.1045737435228,530995,,,pseudo_abs_6239,0
,42.46891120214818,-24.994877193334474,Pseudo-Absence,8.0,1972.0,-1740.7067857678276,19.24870102004639,33.73571327560762,249395,,,pseudo_abs_6240,0
,-28.13249019358137,83.20223273823854,Pseudo-Absence,4.0,1992.0,979.0864665709782,26.118849748950385,25.950630755879253,116156,,,pseudo_abs_6241,0
,10.31811518758871,45.451367033198466,Pseudo-Absence,6.0,1990.0,3274.7297993549264,16.444720278166024,29.31026169243478,276809,,,pseudo_abs_6242,0
,27.125270722569354,-91.97400919420788,Pseudo-Absence,8.0,1999.0,-545.7681650897837,16.14583371797216,38.08542224213931,1255166,,,pseudo_abs_6243,0
,28.53031997236411,2.4288732509124884,Pseudo-Absence,2.0,2004.0,2740.735827163391,16.0500466010228,29.725492887139723,69357,,,pseudo_abs_6244,0
,15.674792929545482,152.72895234251837,Pseudo-Absence,3.0,1974.0,3042.257728425796,22.731626419529,31.656102565357838,1418901,,,pseudo_abs_6245,0
,-21.975784453155004,113.20992973082059,Pseudo-Absence,1.0,2000.0,-163.63463343221656,26.372638828072937,28.376095467654423,-87842,,,pseudo_abs_6246,0
,31.995906416772257,-61.565792386309084,Pseudo-Absence,11.0,1981.0,2399.939480938051,19.730899094477657,27.748763302343153,929442,,,pseudo_abs_6247,0
,25.37952589294965,172.64741622798448,Pseudo-Absence,7.0,1993.0,3025.777688019288,18.39404718763822,28.663130040735105,1238212,,,pseudo_abs_6248,0
,-28.878213838714217,75.40340199669905,Pseudo-Absence,7.0,2003.0,1405.6729220601792,29.2762416374322,33.165097641714,1358818,,,pseudo_abs_6249,0
,3.4443892823492845,-154.22425043305014,Pseudo-Absence,9.0,1976.0,441.4473016101456,13.587766399373105,37.933323900640914,128601,,,pseudo_abs_6250,0
,-21.360434804183644,-163.92172440379173,Pseudo-Absence,12.0,1992.0,2537.961967336232,20.360244408241982,30.196899297645285,991688,,,pseudo_abs_6251,0
,-7.367590629321647,-116.57009795877586,Pseudo-Absence,3.0,1986.0,5200.5589292361665,18.929410760752063,30.160473776314024,71548,,,pseudo_abs_6252,0
,-34.70255991900039,82.23904606894007,Pseudo-Absence,2.0,2000.0,1110.4437817459243,13.246697983505962,33.30203465887363,453493,,,pseudo_abs_6253,0
,-1.9884367629455042,-111.12197977399946,Pseudo-Absence,4.0,1996.0,849.8496197244535,16.360748629835292,30.59549246589542,1044196,,,pseudo_abs_6254,0
,10.810298002695937,5.3486799228016935,Pseudo-Absence,11.0,1999.0,1388.2532167090394,11.97075860232354,37.82092942619104,443155,,,pseudo_abs_6255,0
,16.775941504176195,-143.27513164753805,Pseudo-Absence,6.0,1977.0,-1492.2308654574072,27.507033031277945,30.87091695648152,392390,,,pseudo_abs_6256,0
,20.533713158964282,150.83557735721087,Pseudo-Absence,10.0,1996.0,2048.131025000728,22.579724875814243,32.34027139537905,85105,,,pseudo_abs_6257,0
,35.32259542538115,-54.18453213965084,Pseudo-Absence,3.0,1992.0,381.92070531374793,26.372988696004292,32.90073015581386,7837,,,pseudo_abs_6258,0
,-17.8099669038618,146.303194860203,Pseudo-Absence,6.0,1985.0,-1156.6835859350385,20.999662023498743,36.14598472645265,83895,,,pseudo_abs_6259,0
,-25.938764431247193,159.36064042986254,Pseudo-Absence,2.0,1981.0,1403.0237893142626,22.427024976714886,33.29897250936423,1267743,,,pseudo_abs_6260,0
,36.62738678980689,-174.2387530125328,Pseudo-Absence,6.0,1979.0,-2032.8806676613656,24.28264548868581,29.060974056922582,-78187,,,pseudo_abs_6261,0
,-22.84655378081343,-11.478494095359991,Pseudo-Absence,4.0,1964.0,924.4518748431597,28.075692898869775,27.558033046474094,983368,,,pseudo_abs_6262,0
,47.17321371182243,-167.654729588107,Pseudo-Absence,7.0,1972.0,-1273.127106181958,13.129977066091236,38.17795783429098,1101346,,,pseudo_abs_6263,0
,35.85722732423925,146.50245241415183,Pseudo-Absence,10.0,1967.0,-1877.6752626634309,17.50966510761116,36.40039708004035,788741,,,pseudo_abs_6264,0
,6.616687851129505,7.808092875202249,Pseudo-Absence,11.0,2003.0,4062.0782682729387,24.43226955171701,26.239695994270352,1042404,,,pseudo_abs_6265,0
,47.7433136781719,-149.78406577089748,Pseudo-Absence,4.0,2004.0,4743.314866766998,28.997398808555502,36.6609532454223,920148,,,pseudo_abs_6266,0
,-27.91617525842907,-137.2279962938616,Pseudo-Absence,9.0,2003.0,-516.4310852303513,29.408584015652,33.647301210457236,613811,,,pseudo_abs_6267,0
,-10.312622949650091,-40.13034505106688,Pseudo-Absence,11.0,2002.0,1945.2110124417213,23.133666097303276,32.711569767206015,500366,,,pseudo_abs_6268,0
,18.371370726477608,157.71122414137642,Pseudo-Absence,2.0,1974.0,5.283400383301341,14.994788127691619,26.099590786257444,1370302,,,pseudo_abs_6269,0
,-6.2952466731933505,69.82014780527416,Pseudo-Absence,7.0,1987.0,1605.8253272636084,13.632715167989547,36.13027593581662,1417964,,,pseudo_abs_6270,0
