catalogNumber,decimalLatitude,decimalLongitude,eventDate,month,date_year,bathymetry,sst,sss,shoredistance,behavior,sex,id,presence
2482010000000.0,-21.9013,113.9015,2004-05-01 12:00:00+00:00,5.0,2004.0,82.0,25.74,34.82,7200,,,8cc9f85c-6b8c-4a08-aef5-e0ae07e937d4,1
281201000000.0,29.08333,-94.0,2004-09-17 12:00:00+00:00,9.0,2004.0,18.0,23.82,32.45,62563,,,e349dde1-72c1-4d6c-9329-a057bf48f870,1
20112000000000.0,-23.9736,35.5122,2006-04-16 00:00:00+00:00,4.0,2006.0,2.0,25.61,34.86,585,,,28b4ea4b-80fa-45d4-bdfc-1dd9a53c7b84,1
275200000000.0,-21.9013,113.9015,2003-06-14 12:00:00+00:00,6.0,2003.0,82.0,25.74,34.82,7200,,,fdda05f5-ba76-462e-ba5a-233b04a54a10,1
271201000000.0,-21.0,115.0,2009-01-23 12:00:00+00:00,1.0,2009.0,88.0,26.07,34.76,33369,,,9d22adb9-db72-4d9d-8593-37da5cfaa8b4,1
304201000000.0,12.9333,123.533,2008-04-30 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,cb45789e-bc0f-431e-9dbc-03c322a62247,1
4102000000000.0,29.41528,-84.33417,2004-10-03 12:00:00+00:00,10.0,2004.0,24.0,23.71,35.47,49635,,,9cf19970-4160-494b-a64c-48aa108ec836,1
14200933010.0,12.91667,123.51667,2009-04-01 12:00:00+00:00,4.0,2009.0,113.0,28.24,32.56,2537,,,b124b47c-e96c-4713-8af3-e5bb7dd5c330,1
256201000000.0,-23.0322,113.715,2008-04-27 12:00:00+00:00,4.0,2008.0,55.0,24.9,34.86,10835,,,b5c0c8c9-0071-4d69-99f2-34cd9f0c9b08,1
24520094426.0,-22.3,113.75,2009-05-05 12:00:00+00:00,5.0,2009.0,108.0,25.42,34.77,6726,,,af8fd955-cbfc-455d-998a-dd45016300e2,1
262201000000.0,12.9333,123.533,2009-02-26 12:00:00+00:00,2.0,2009.0,33.0,28.24,32.56,339,,female,0738cb0b-6206-497b-b288-333623fdd0b8,1
2822010000000.0,-23.0322,113.715,2002-04-04 12:00:00+00:00,4.0,2002.0,55.0,24.9,34.86,10835,,female,3e895167-6e4b-48f1-a7e0-625d726173e4,1
2582010000000.0,-21.9013,113.9015,2009-06-19 12:00:00+00:00,6.0,2009.0,82.0,25.74,34.82,7200,,,71440c71-8c7f-40cb-9221-e29abf18ae6c,1
188201000000.0,-21.9013,113.9015,2004-05-17 12:00:00+00:00,5.0,2004.0,82.0,25.74,34.82,7200,,,a0438514-544c-4c9f-89f5-365f8cf8f735,1
15620095923.0,-21.9013,113.9015,2009-06-09 12:00:00+00:00,6.0,2009.0,82.0,25.74,34.82,7200,,,6979ff17-1dea-430f-83c3-f670a0f4b2fd,1
267201000000.0,-23.9736,35.5122,2005-11-27 12:00:00+00:00,11.0,2005.0,2.0,25.61,34.86,585,,male,146ed4cf-bd3d-48a3-ac14-5c42ffb2c864,1
20320095839.0,12.93333,123.51667,2009-03-20 12:00:00+00:00,3.0,2009.0,82.0,28.24,32.56,1199,,male,e969a7f0-e4e9-4d6e-99f8-62aae61d6315,1
196201000000.0,3.47228,72.79722,2007-06-09 12:00:00+00:00,6.0,2007.0,208.0,29.03,34.95,1078,,male,c0490782-d9e2-452d-a6b1-42554c223e4e,1
94200883422.0,12.9333,123.533,2008-04-07 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,female,70f28bc5-2e23-4bf7-87e2-c9025784a1b1,1
196201000000.0,3.46713,72.81253,2007-06-03 12:00:00+00:00,6.0,2007.0,115.0,29.03,34.95,1286,,male,0694be3b-3a9b-4809-bbfb-37beff56e340,1
1842010000000.0,16.1392,-86.9041,2007-04-17 12:00:00+00:00,4.0,2007.0,124.0,28.2,35.84,1931,,male,977e9cf7-0d69-4253-9480-5ceb099c6970,1
271220000000.0,-21.90727,113.92307,1996-03-28 12:00:00+00:00,3.0,1996.0,64.0,25.6,34.82,4985,,,a69a648d-0324-4fba-8f06-75a4434b8b90,1
2192010000000.0,21.55,-86.63333,2009-09-03 12:00:00+00:00,9.0,2009.0,36.0,27.49,36.05,17445,,male,8b52004b-07ee-48f6-88a9-d70558cf4020,1
111220000000.0,-5.76806,123.88528,2008-12-02 12:00:00+00:00,12.0,2008.0,2.0,28.57,32.84,893,,,8f4c04ec-eeb5-4b84-9f4d-d861a54ade9d,1
286201000000.0,-21.9013,113.9015,2008-06-21 12:00:00+00:00,6.0,2008.0,82.0,25.74,34.82,7200,,,741745d4-a5a5-4180-8137-a8416461ea1e,1
611201000000.0,-21.9013,113.9015,2003-05-31 12:00:00+00:00,5.0,2003.0,82.0,25.74,34.82,7200,,,98d1e538-968a-4590-8cc3-76e03ce5eb5d,1
136201000000.0,12.9333,123.533,2006-05-07 12:00:00+00:00,5.0,2006.0,33.0,28.24,32.56,339,,,8ba60a26-880f-464a-a9cf-8d867f11cf37,1
31102000000000.0,3.475,72.8375,2008-10-30 12:00:00+00:00,10.0,2008.0,-2.0,29.02,34.94,-541,,,4de3d8aa-7c2f-41fa-9036-f76ef4f3dd5f,1
274201000000.0,16.1392,-86.9041,2007-04-07 12:00:00+00:00,4.0,2007.0,124.0,28.2,35.84,1931,,,b81f0611-2751-4129-b6e5-67b75b565bd8,1
862009000000.0,21.55,-86.83334,2009-06-05 12:00:00+00:00,6.0,2009.0,11.0,26.99,36.11,3517,,male,ee374a80-771a-4517-bd7d-d148e5478bbb,1
2282010000000.0,-21.9013,113.9015,2009-05-17 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,2780a4d5-727f-4b0c-a41c-2f782e9210f3,1
184201000000.0,-23.0322,113.715,2003-05-21 12:00:00+00:00,5.0,2003.0,55.0,24.9,34.86,10835,,,37e5c42e-3334-4c15-a5bf-bf4515b050c6,1
261120000000.0,-21.9013,113.9015,2004-05-12 12:00:00+00:00,5.0,2004.0,82.0,25.74,34.82,7200,,male,4f6d7591-6585-4a0a-b9e0-cb342eac4cd1,1
166201000000.0,-21.9013,113.9015,2007-05-16 12:00:00+00:00,5.0,2007.0,82.0,25.74,34.82,7200,,,341d092d-8cf5-462f-a8a7-a0c8f7510a5b,1
3112200000000.0,-10.5019,105.6772,2004-12-28 12:00:00+00:00,12.0,2004.0,611.0,28.0,34.05,179,,,4275b5bf-19e4-4170-a74c-fdf74c65237c,1
3011200000000.0,-23.90392,35.54003,2006-11-16 12:00:00+00:00,11.0,2006.0,2.0,25.61,34.79,643,,,5e673b15-33f9-4bb1-b62d-fee5dfdd5125,1
2172010000000.0,-23.0322,113.715,2008-05-01 12:00:00+00:00,5.0,2008.0,55.0,24.9,34.86,10835,,,fc2f5f50-3473-49fc-bb60-6a8c390087e0,1
412201000000.0,-21.9013,113.9015,2004-07-03 12:00:00+00:00,7.0,2004.0,82.0,25.74,34.82,7200,,,f0da8c3f-c484-4b16-865a-404c8d51fcc2,1
672009000000.0,-23.0322,113.715,2009-06-10 12:00:00+00:00,6.0,2009.0,55.0,24.9,34.86,10835,,female,bb4bd1e0-d3be-4124-8692-8867d4a42443,1
178201000000.0,30.35,-86.46667,2009-08-08 12:00:00+00:00,8.0,2009.0,21.0,23.63,33.69,3757,,,b63667a1-31fb-4fef-8a59-7835a5c80de5,1
232006000000.0,-23.0322,113.715,2002-06-24 12:00:00+00:00,6.0,2002.0,55.0,24.9,34.86,10835,,male,99c9b126-f6e2-40ea-8eab-c4fbc7b250ef,1
216201000000.0,7.65,98.75,2009-06-20 12:00:00+00:00,6.0,2009.0,27.0,29.44,32.09,2861,,,b36e4923-27f9-49b2-8d78-9d5a80141725,1
27122000000000.0,-21.92913,113.91015,1997-04-17 12:00:00+00:00,4.0,1997.0,61.0,25.64,34.81,4576,,male,4f0fa539-ae9a-462c-87f7-a4558cd27bb4,1
214201000000.0,12.9333,123.533,2008-04-21 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,95f04787-a349-4edd-a3fa-365e5391519c,1
63200505254.0,-21.9013,113.9015,2000-05-16 12:00:00+00:00,5.0,2000.0,82.0,25.74,34.82,7200,,,0d6c942d-98f3-4e07-ad8d-fffd15c6bdab,1
281120000000.0,-22.1,113.5,2005-05-11 12:00:00+00:00,5.0,2005.0,1117.0,25.66,34.86,37847,,,d233dd48-670b-457d-8047-d6145594a9a2,1
2132010000000.0,12.9333,123.533,2007-03-07 12:00:00+00:00,3.0,2007.0,33.0,28.24,32.56,339,,,1b80ca6f-883b-4af5-90b1-6df6f10a15a9,1
1472010000000.0,-21.9013,113.9015,2008-07-13 12:00:00+00:00,7.0,2008.0,82.0,25.74,34.82,7200,,,e4a7282a-4ff5-45f3-a314-add0cef180eb,1
216201000000.0,-23.0322,113.715,2008-05-02 12:00:00+00:00,5.0,2008.0,55.0,24.9,34.86,10835,,,8d682e3d-8aad-4e11-b857-fc80cca032fc,1
2782010000000.0,-21.9013,113.9015,2009-04-04 12:00:00+00:00,4.0,2009.0,82.0,25.74,34.82,7200,,,90ba72a1-9ae2-4a5f-a3e0-d333802e0f93,1
78200665555.0,-21.9013,113.9015,2006-06-14 12:00:00+00:00,6.0,2006.0,82.0,25.74,34.82,7200,,male,a76911ae-d218-4068-bd8a-f66f3ddad35f,1
277201000000.0,-21.90835,113.9255,2005-04-11 12:00:00+00:00,4.0,2005.0,50.0,25.6,34.82,4708,,,6110b824-194b-4b3d-9c4d-4dbb50d72a83,1
25200532227.0,-23.0322,113.715,2002-05-31 12:00:00+00:00,5.0,2002.0,55.0,24.9,34.86,10835,,,2abbebac-329d-4f58-b5b1-585e35d8e84c,1
235201000000.0,12.9333,123.533,2006-04-01 12:00:00+00:00,4.0,2006.0,33.0,28.24,32.56,339,,,8eec68ac-f7d3-45c3-b2c9-c1a8f28204ad,1
2112010000000.0,16.1392,-86.9041,2008-01-02 12:00:00+00:00,1.0,2008.0,124.0,28.2,35.84,1931,,male,50baf039-eaf0-4f02-95a8-32f95d21e1e4,1
301201000000.0,12.9333,123.533,2009-01-30 12:00:00+00:00,1.0,2009.0,33.0,28.24,32.56,339,,,1e40cd0d-5152-4119-9169-c501ffa980f4,1
1882010000000.0,-23.0322,113.715,2009-05-03 12:00:00+00:00,5.0,2009.0,55.0,24.9,34.86,10835,,,683f86ed-ff5b-4ca3-a452-99fd7ffec8ba,1
285201000000.0,12.9333,123.533,2006-04-06 12:00:00+00:00,4.0,2006.0,33.0,28.24,32.56,339,,,b1038ad4-373d-42d6-bcb5-fbf36f0280e8,1
962009737.0,-23.86667,35.55,2009-05-29 12:00:00+00:00,5.0,2009.0,-10.0,25.61,34.79,-267,,female,4c7081c7-41a0-4131-ba09-e2397b96265f,1
1672010000000.0,-23.9736,35.5122,2009-02-17 12:00:00+00:00,2.0,2009.0,2.0,25.61,34.86,585,,male,b195bd14-2791-4831-824f-80efaa05d78b,1
26320091140.0,12.91667,123.53333,2009-03-26 12:00:00+00:00,3.0,2009.0,71.0,28.24,32.56,2175,,,4ca7ab09-ff38-4cab-80d3-cff27e91da4f,1
2782010000000.0,-21.9013,113.9015,2009-05-09 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,935b5713-7e17-480f-98e7-ac625739a1f9,1
278201000000.0,-21.9013,113.9015,2009-05-25 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,36003a44-8ae4-47d0-a00e-62c3b7a8c323,1
204201000000.0,12.91667,123.53333,2009-04-20 12:00:00+00:00,4.0,2009.0,71.0,28.24,32.56,2175,,,34ef4cdb-e4b8-4d47-8712-6a06c0b31ff5,1
1812200000000.0,-23.0322,113.715,1999-04-11 12:00:00+00:00,4.0,1999.0,55.0,24.9,34.86,10835,,male,df798ce7-c790-402d-b32a-3020ab09c1d5,1
58200973729.0,-21.9013,113.9015,2009-05-09 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,1e22e935-d141-4fe6-9504-2a6887bf633a,1
243201000000.0,-23.0322,113.715,2009-03-22 12:00:00+00:00,3.0,2009.0,55.0,24.9,34.86,10835,,,a730426c-7056-4b28-babd-4ba25f19d3f7,1
311220000000.0,-21.9013,113.9015,2003-06-14 12:00:00+00:00,6.0,2003.0,82.0,25.74,34.82,7200,,,e42c74ce-a7e3-478c-a8ab-c502cf418ba8,1
26520073151.0,12.9333,123.533,2007-05-23 12:00:00+00:00,5.0,2007.0,33.0,28.24,32.56,339,,female,ff54f3a9-091b-431c-9397-6d77d1ac2648,1
86200722743.0,-21.9013,113.9015,2007-06-01 12:00:00+00:00,6.0,2007.0,82.0,25.74,34.82,7200,,,5c03de3d-95c0-468b-a383-989d88b3fca2,1
2782010000000.0,-21.9013,113.9015,2009-04-04 12:00:00+00:00,4.0,2009.0,82.0,25.74,34.82,7200,,,d2a92e1f-4962-4975-8244-7200497b1243,1
1052006483.0,-21.9013,113.9015,1999-05-22 12:00:00+00:00,5.0,1999.0,82.0,25.74,34.82,7200,,male,2d336ca2-f18d-424f-9585-41c04e9502cd,1
2162010000000.0,-23.0322,113.715,2008-03-21 12:00:00+00:00,3.0,2008.0,55.0,24.9,34.86,10835,,,db392799-4e2d-4c37-8d7a-aa884a96cafc,1
208201000000.0,-21.9013,113.9015,2009-05-24 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,82074822-917f-43ad-baa6-54c593257259,1
13200633128.0,-23.0322,113.715,2002-05-22 12:00:00+00:00,5.0,2002.0,55.0,24.9,34.86,10835,,male,24b31e65-a2a9-4a8d-9c0a-63e70b0bbaa5,1
1652010000000.0,-21.9013,113.9015,2008-04-21 12:00:00+00:00,4.0,2008.0,82.0,25.74,34.82,7200,,male,5c600a62-3e5f-45b6-88a5-847b127163fe,1
2622010000000.0,-23.0322,113.715,2003-05-11 12:00:00+00:00,5.0,2003.0,55.0,24.9,34.86,10835,,,d9f14097-fc70-435d-a2cd-84518d175d6c,1
95200772153.0,-21.9736,113.88143,2007-04-28 12:00:00+00:00,4.0,2007.0,88.0,25.64,34.81,5254,,,a9bc49e8-1f2d-4032-93be-439c51e5a407,1
22220103150.0,12.9333,123.533,2010-02-22 12:00:00+00:00,2.0,2010.0,33.0,28.24,32.56,339,,male,e4fc5e93-cce4-488a-a93c-8757d8f71524,1
22620051508.0,-21.9013,113.9015,2005-06-13 12:00:00+00:00,6.0,2005.0,82.0,25.74,34.82,7200,,male,3883fd3e-0ea5-407f-82be-6f2aef868ea9,1
742009000000.0,21.75,-87.18333,2007-07-19 12:00:00+00:00,7.0,2007.0,4.0,26.42,36.17,17991,,male,a19dcf59-218b-49dc-8a81-91149b311a8c,1
1882010000000.0,-23.0322,113.715,2009-05-11 12:00:00+00:00,5.0,2009.0,55.0,24.9,34.86,10835,,male,44b07468-0a06-48aa-a64e-1efd80f8fdce,1
164201000000.0,24.7875,35.18139,2008-03-29 12:00:00+00:00,3.0,2008.0,2.0,26.37,38.51,11607,,,3ffe5f50-f56f-406e-8309-73d19879713c,1
15320098622.0,3.51667,72.91666,2008-12-04 12:00:00+00:00,12.0,2008.0,15.0,29.02,34.94,-11,,,7b078cad-f821-4882-a572-92d4942f2a50,1
2832010000000.0,-21.9013,113.9015,1992-04-16 00:00:00+00:00,4.0,1992.0,82.0,25.74,34.82,7200,,,25548204-6984-4b16-872d-d9f439f1f154,1
22120083530.0,-21.9013,113.9015,2004-04-15 12:00:00+00:00,4.0,2004.0,82.0,25.74,34.82,7200,,male,61948f27-091a-4232-8ffb-7c300a654bb5,1
296201000000.0,-23.0322,113.715,2008-05-17 12:00:00+00:00,5.0,2008.0,55.0,24.9,34.86,10835,,,2d3d3248-4054-455a-aeea-2c64c40aa9de,1
11112000000000.0,7.8,98.61667,2009-11-03 12:00:00+00:00,11.0,2009.0,22.0,29.39,32.08,461,,male,7ba6bd42-31f9-4b10-8d30-3ef9b3a37073,1
208201000000.0,-21.9013,113.9015,2006-04-16 12:00:00+00:00,4.0,2006.0,82.0,25.74,34.82,7200,,,4a0169d9-e5b9-4896-8a95-9128f09884fe,1
22620053710.0,-21.9013,113.9015,2005-04-05 12:00:00+00:00,4.0,2005.0,82.0,25.74,34.82,7200,,,cb066fde-ecb0-415e-a9d5-cf4ef2bf8841,1
6320051014.0,-21.9013,113.9015,2000-05-16 12:00:00+00:00,5.0,2000.0,82.0,25.74,34.82,7200,,,8afdab61-d2e3-4550-8cce-c3dd5dde1249,1
492008000000.0,-7.91028,39.64139,2008-01-20 12:00:00+00:00,1.0,2008.0,2.0,27.63,33.35,1263,,male,1c2c76fa-6eda-4328-b134-1d11ff3b7839,1
2412010000000.0,12.9333,123.533,2009-01-15 12:00:00+00:00,1.0,2009.0,33.0,28.24,32.56,339,,male,95fea75c-59a6-4851-9395-e431c3384c32,1
1262000000000.0,-22.92923,113.73344,1999-06-03 12:00:00+00:00,6.0,1999.0,40.0,24.99,34.86,8335,,male,76ca5744-1af6-4611-9c49-d7ef9e85b92a,1
1212200000000.0,25.93333,56.45,2009-10-09 12:00:00+00:00,10.0,2009.0,114.0,28.23,36.87,596,,,e979867c-639c-491b-9c71-068743ea29ad,1
289201000000.0,10.1,99.8,2008-02-17 12:00:00+00:00,2.0,2008.0,25.0,29.16,30.2,2155,,,d1f2472c-c290-4df5-afe8-dc8d57c700b0,1
1962010000000.0,3.47015,72.8023,2007-06-04 12:00:00+00:00,6.0,2007.0,165.0,29.03,34.95,1218,,male,eff48c3f-ae9c-47ee-ab78-0194f803e0d8,1
284201000000.0,-21.9013,113.9015,2005-06-19 12:00:00+00:00,6.0,2005.0,82.0,25.74,34.82,7200,,female,2e117acc-a25a-4646-8dc3-53c6e3bf102b,1
1492010000000.0,-23.9736,35.5122,2009-09-01 12:00:00+00:00,9.0,2009.0,2.0,25.61,34.86,585,,,a240dff9-5423-4f36-92ad-6373fda98422,1
102201000000.0,12.9333,123.533,2010-02-10 12:00:00+00:00,2.0,2010.0,33.0,28.24,32.56,339,,male,17ff7b50-82e2-4070-afad-fb58562027a9,1
311201000000.0,-21.9013,113.9015,2003-04-06 12:00:00+00:00,4.0,2003.0,82.0,25.74,34.82,7200,,female,0bc31977-8831-4a4e-b38f-f5fd8872e7f4,1
184201000000.0,-23.0322,113.715,2003-05-05 12:00:00+00:00,5.0,2003.0,55.0,24.9,34.86,10835,,,38c7beef-5aeb-4fc2-b78d-4fb773d3da9c,1
184201000000.0,-23.0322,113.715,2003-05-18 12:00:00+00:00,5.0,2003.0,55.0,24.9,34.86,10835,,,e202952a-381d-468e-94eb-f4f614845269,1
21920088322.0,8.85,120.0,2004-04-14 12:00:00+00:00,4.0,2004.0,700.0,28.96,32.48,100444,,,15f45953-1d24-48db-abf1-b03c352144df,1
13520071547.0,10.16667,99.76667,2007-05-10 12:00:00+00:00,5.0,2007.0,61.0,29.16,30.2,6760,,,4e766331-91e0-45e8-ad05-d3022054f1bc,1
742008000000.0,12.9333,123.533,2008-04-06 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,6633ab25-dde2-4964-9210-fb2fe52cd5ac,1
2372010000000.0,-21.9013,113.9015,2007-07-09 12:00:00+00:00,7.0,2007.0,82.0,25.74,34.82,7200,,male,f3491af3-0536-4ecd-a8ed-0727ea894f33,1
164201000000.0,12.9333,123.533,2008-04-15 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,male,7001ba96-4827-4119-ae45-2c439ce6a727,1
29420089817.0,12.9333,123.533,2008-04-29 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,eba6a141-2167-48fa-b299-78fc4fac6b49,1
26420059325.0,16.5,-87.96667,2005-04-24 12:00:00+00:00,4.0,2005.0,852.0,28.2,35.63,8765,,,1b49aa41-7139-4cab-88b0-475bb6082b79,1
284201000000.0,-21.9013,113.9015,2009-04-25 12:00:00+00:00,4.0,2009.0,82.0,25.74,34.82,7200,,male,112ec177-b240-44b4-90c4-1556563b9d98,1
7320091626.0,-23.9736,35.5122,2009-02-27 12:00:00+00:00,2.0,2009.0,2.0,25.61,34.86,585,,,5c5d2d25-0b90-4764-b33b-d44a4944531d,1
1652010000000.0,-21.9013,113.9015,2007-05-11 12:00:00+00:00,5.0,2007.0,82.0,25.74,34.82,7200,,male,cef6a0f9-2e75-4cd1-9078-c4dae458a636,1
1912010000000.0,7.80236,98.64306,2007-01-22 12:00:00+00:00,1.0,2007.0,25.0,29.39,32.08,2589,,,a6cc52ea-ce97-4e2d-b5ec-0d2184b75fcc,1
2552010000000.0,12.9333,123.533,2009-05-25 12:00:00+00:00,5.0,2009.0,33.0,28.24,32.56,339,,male,1abdf4e1-7dcf-4a04-b70a-9b50d54064d1,1
3152010000000.0,-21.9013,113.9015,2000-05-08 12:00:00+00:00,5.0,2000.0,82.0,25.74,34.82,7200,,,f6a5077d-9432-4597-a3f8-123198d8390a,1
287201000000.0,-23.9736,35.5122,2007-01-29 12:00:00+00:00,1.0,2007.0,2.0,25.61,34.86,585,,male,1773d5a3-3c38-4d17-b447-e4fe9541e4c5,1
75200875452.0,12.9333,123.533,2008-05-06 12:00:00+00:00,5.0,2008.0,33.0,28.24,32.56,339,,,52df34d0-6197-42f2-86ff-94b0b3505096,1
3011200000000.0,-23.90392,35.54003,2006-11-16 12:00:00+00:00,11.0,2006.0,2.0,25.61,34.79,643,,,941ae293-fda4-431f-8d58-86a7c2e8c927,1
2482010000000.0,-21.9013,113.9015,2009-07-04 12:00:00+00:00,7.0,2009.0,82.0,25.74,34.82,7200,,male,083fafc4-f159-4252-8061-1a91ca3ecc1f,1
1352010000000.0,11.56667,42.76667,2008-12-21 12:00:00+00:00,12.0,2008.0,2.0,,,383,,,4d8768ee-1c56-47ac-b44f-2c23314576f8,1
20520084558.0,-21.87202,113.95113,2008-05-19 12:00:00+00:00,5.0,2008.0,50.0,25.6,34.82,4424,,male,58edda2c-83e7-4572-92ca-7ef42ec5b4f9,1
2482010000000.0,-21.9013,113.9015,2009-05-04 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,39e538a1-46c2-4024-91b3-78213652dba7,1
2820072309.0,12.9333,123.533,2007-05-11 12:00:00+00:00,5.0,2007.0,33.0,28.24,32.56,339,,male,7e24d655-f465-4ec8-8cba-560da7e6cee3,1
157201000000.0,-21.9013,113.9015,2009-05-10 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,2cf8de81-84ab-4746-9b89-032c0a319500,1
208201000000.0,-21.9013,113.9015,2009-04-25 12:00:00+00:00,4.0,2009.0,82.0,25.74,34.82,7200,,,01f93147-81c0-498e-81fc-30a36fc582d7,1
247201000000.0,-23.9736,35.5122,2005-10-21 12:00:00+00:00,10.0,2005.0,2.0,25.61,34.86,585,,male,631b9fd2-45a8-4300-b1ec-8c78e8f909eb,1
114201000000.0,12.9333,123.533,2008-04-11 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,female,e2219173-46e1-4975-af1f-94b6c91252b7,1
276201000000.0,-23.02548,113.6863,2008-04-30 12:00:00+00:00,4.0,2008.0,69.0,24.9,34.86,12998,,male,e6f318d9-4466-492d-b868-815c0264d158,1
1272010000000.0,-21.9013,113.9015,2005-05-20 12:00:00+00:00,5.0,2005.0,82.0,25.74,34.82,7200,,male,e6fffffb-f25c-4c2f-8b48-cbce8f4990e4,1
2182010000000.0,-21.9013,113.9015,2009-04-26 12:00:00+00:00,4.0,2009.0,82.0,25.74,34.82,7200,,,1ce0eb69-f2b2-46a0-bfe4-ca8f350c36c7,1
31102000000000.0,28.8996,-113.50961,2003-10-28 12:00:00+00:00,10.0,2003.0,86.0,21.77,35.46,1063,,female,d190a586-3ac9-48da-a25b-9648e279cb88,1
21620074752.0,-21.9013,113.9015,2007-06-10 12:00:00+00:00,6.0,2007.0,82.0,25.74,34.82,7200,,,d2b638e2-466c-475b-9700-68bda1efd1fb,1
276201000000.0,-22.01903,113.8897,2007-06-26 12:00:00+00:00,6.0,2007.0,43.0,25.5,34.81,2940,,,94b11fd9-3ffa-46df-a605-858381edd6b5,1
135201000000.0,-21.9013,113.9015,2009-05-12 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,male,74a80d0d-98b1-45fc-ac0a-6c64acb35470,1
127201000000.0,-21.9013,113.9015,2007-06-04 12:00:00+00:00,6.0,2007.0,82.0,25.74,34.82,7200,,,1f60d1b6-1df5-4567-9316-72ce1e9c14b2,1
276201000000.0,-23.15802,113.74512,2008-05-22 12:00:00+00:00,5.0,2008.0,13.0,24.86,34.89,2033,,male,004b26bc-1af1-4ee4-98ec-0d2923dd9b43,1
13620080142.0,-21.9013,113.9015,2008-04-28 12:00:00+00:00,4.0,2008.0,82.0,25.74,34.82,7200,,,724829b2-7c08-4fcf-9acc-9d9e65ef9ca6,1
65200871259.0,-23.9736,35.5122,2008-04-04 12:00:00+00:00,4.0,2008.0,2.0,25.61,34.86,585,,,c0707be7-c8cf-483d-a3e4-27312c4adbcc,1
922010000000.0,-23.86667,35.55,2010-02-08 12:00:00+00:00,2.0,2010.0,-10.0,25.61,34.79,-267,,female,5ca8363a-d7db-4aab-9f62-e89c04d15bb0,1
81220058716.0,-21.9013,113.9015,2005-12-08 12:00:00+00:00,12.0,2005.0,82.0,25.74,34.82,7200,,male,c67e6697-1313-495f-9b10-c28b76d230f4,1
196201000000.0,3.4665,72.83916,2007-05-04 12:00:00+00:00,5.0,2007.0,74.0,29.02,34.94,413,,male,eb51b178-5a08-445f-826a-b95d24da81b3,1
2872010000000.0,-23.9736,35.5122,2007-04-17 12:00:00+00:00,4.0,2007.0,2.0,25.61,34.86,585,,male,fa9e08e5-58da-43b1-ad91-a04cf038830a,1
952008000000.0,-22.06703,113.88492,2008-05-09 12:00:00+00:00,5.0,2008.0,15.0,25.5,34.81,1470,,male,720e8029-e203-4814-89c8-ae8685e96838,1
11820081313.0,-21.9013,113.9015,2005-06-05 12:00:00+00:00,6.0,2005.0,82.0,25.74,34.82,7200,,,57952eae-92d2-45ed-84a5-2cc3694f5d16,1
392008000000.0,-7.89528,39.66389,2006-12-13 12:00:00+00:00,12.0,2006.0,2.0,27.63,33.35,1041,,male,b22f606a-31b6-44dc-b5b4-d2bcfad8858d,1
17520085713.0,12.9333,123.533,2008-05-17 12:00:00+00:00,5.0,2008.0,33.0,28.24,32.56,339,,,ff1c7fb3-611c-42d3-a1e3-d6fb0f70da36,1
27620081450.0,-22.98492,113.70609,2008-04-21 12:00:00+00:00,4.0,2008.0,61.0,24.99,34.86,11643,,,f0a57c46-25ae-4444-97e1-515669820117,1
223201000000.0,12.9333,123.533,2008-03-19 12:00:00+00:00,3.0,2008.0,33.0,28.24,32.56,339,,,e68e36e4-0a2c-47b1-a335-23501df4d574,1
2142010000000.0,12.9333,123.533,2007-04-19 12:00:00+00:00,4.0,2007.0,33.0,28.24,32.56,339,,female,cc9c3c8d-64c1-47c2-b2d5-8535ced72081,1
982005000000.0,-19.0,-92.0,1994-12-12 12:00:00+00:00,12.0,1994.0,4040.0,21.25,35.76,1461665,,,3ed69981-6b9f-4d37-a396-79ab9a90c780,1
30122000000000.0,-21.9013,113.9015,2003-05-30 12:00:00+00:00,5.0,2003.0,82.0,25.74,34.82,7200,,,8a8c1073-1a35-46a7-8306-75a1099fef87,1
85200819355.0,24.63333,-76.16666,2008-02-29 12:00:00+00:00,2.0,2008.0,-14.0,26.88,36.39,-613,,male,7765bf85-4e27-4772-9c9a-285c205f3992,1
94200884226.0,12.9333,123.533,2008-04-07 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,ac8fb6dd-a652-4694-8450-08ce20244d04,1
54200915617.0,12.9333,123.533,2009-04-05 12:00:00+00:00,4.0,2009.0,33.0,28.24,32.56,339,,,94511182-7708-4742-a87a-0c8848110151,1
