,decimalLatitude,decimalLongitude
4201,12.9333,123.533
4202,-21.9013,113.9015
4203,-21.9013,113.9015
4204,12.9333,123.533
4205,12.9333,123.533
4206,16.13337,-86.83532
4207,16.1392,-86.9041
4208,-21.9013,113.9015
4209,12.9333,123.533
4210,-21.9013,113.9015
4211,12.9333,123.533
4212,-10.5019,105.6772
4213,21.73333,-87.08334
4214,12.9333,123.533
4215,12.9333,123.533
4216,-21.9013,113.9015
4217,12.9333,123.533
4218,-22.0469,113.88712
4219,-21.9013,113.9015
4220,-23.0322,113.715
4221,12.91667,123.51667
4222,-23.95222,35.53417
4223,12.9333,123.533
4224,-23.9736,35.5122
4225,12.9333,123.533
4226,-23.0322,113.715
4227,1.67333,-91.98972
4228,-23.85,35.53333
4229,-21.9013,113.9015
4230,12.9,123.58334
4231,-21.85,113.96667
4232,-21.9013,113.9015
4233,-21.9013,113.9015
4234,12.9333,123.533
4235,-23.0322,113.715
4236,-10.48333,105.61667
4237,12.9333,123.533
4238,-21.9013,113.9015
4239,-23.9736,35.5122
4240,21.47692,-86.62527
4241,12.9333,123.533
4242,-21.9013,113.9015
4243,16.1392,-86.9041
4244,16.1392,-86.9041
4245,-23.0322,113.715
4246,-23.0322,113.715
4247,-21.93063,113.9113
4248,-23.9736,35.5122
4249,12.9333,123.533
4250,-21.9013,113.9015
4251,-26.75,32.88334
4252,16.1392,-86.9041
4253,12.9333,123.533
4254,-21.9013,113.9015
4255,-23.0322,113.715
4256,-21.9013,113.9015
4257,-23.0322,113.715
4258,-21.9013,113.9015
4259,-21.9013,113.9015
4260,12.9333,123.533
4261,16.1392,-86.9041
4262,-23.9736,35.5122
4263,12.91667,123.51667
4264,-23.0322,113.715
4265,-21.9013,113.9015
4266,12.9333,123.533
4267,12.9333,123.533
4268,-21.9013,113.9015
4269,12.9333,123.533
4270,12.9333,123.533
4271,12.91667,123.53333
4272,27.78833,34.2575
4273,-10.5019,105.6772
4274,19.0,-112.0
4275,-21.9013,113.9015
4276,-23.0322,113.715
4277,-21.9013,113.9015
4278,-21.9013,113.9015
4279,-21.9013,113.9015
4280,12.9333,123.533
4281,-23.9736,35.5122
4282,-23.9736,35.5122
4283,12.9333,123.533
4284,12.91667,123.55
4285,-10.5019,105.6772
4286,-12.43333,114.01667
4287,-21.9013,113.9015
4288,-21.9013,113.9015
4289,3.47403,72.79224
4290,-21.9013,113.9015
4291,-23.0322,113.715
4292,-21.9013,113.9015
4293,16.1392,-86.9041
4294,-21.9013,113.9015
4295,28.9,-113.51667
4296,-21.9013,113.9015
4297,-21.9013,113.9015
4298,12.9333,123.533
4299,-21.9013,113.9015
4300,-10.5019,105.6772
4301,28.88333,-113.48333
4302,3.46667,72.81667
4303,-21.9013,113.9015
4304,-21.9013,113.9015
4305,16.1392,-86.9041
4306,-21.9013,113.9015
4307,16.1392,-86.9041
4308,12.9333,123.533
4309,-23.86667,35.55
4310,-21.9013,113.9015
4311,16.1392,-86.9041
4312,-23.0322,113.715
4313,12.91667,123.55
4314,-21.9013,113.9015
4315,-23.0322,113.715
4316,-23.9736,35.5122
4317,-21.9013,113.9015
4318,-23.18307,113.73715
4319,21.71667,-87.2
4320,-21.9013,113.9015
4321,-21.9013,113.9015
4322,12.9333,123.533
4323,-7.89667,39.66267
4324,-23.9736,35.5122
4325,12.9333,123.533
4326,-21.9013,113.9015
4327,-21.9013,113.9015
4328,12.9333,123.533
4329,12.9333,123.533
4330,-22.1,113.85
4331,21.73333,-87.06667
4332,-23.0322,113.715
4333,-21.9013,113.9015
4334,-21.9013,113.9015
4335,12.9333,123.533
4336,-23.0812,113.72428
4337,-23.0322,113.715
4338,-21.9013,113.9015
4339,28.88333,-113.51667
4340,12.9333,123.533
4341,12.9333,123.533
4342,12.9333,123.533
4343,12.91667,123.53333
4344,-21.9013,113.9015
4345,-23.9736,35.5122
4346,-21.9013,113.9015
4347,12.95917,123.50833
4348,-21.9013,113.9015
4349,-23.0322,113.715
4350,-23.9736,35.5122
4351,-23.0322,113.715
4352,-10.5019,105.6772
4353,12.9333,123.533
4354,-23.0322,113.715
4355,16.1392,-86.9041
4356,-23.9736,35.5122
4357,-21.9013,113.9015
4358,-23.9736,35.5122
4359,12.88333,123.6
4360,27.85,34.31833
4361,12.9333,123.533
4362,-21.9013,113.9015
4363,-21.9013,113.9015
4364,-23.93639,35.53111
4365,-23.9736,35.5122
4366,-19.41667,116.48333
4367,-21.9013,113.9015
4368,12.91667,123.55
4369,12.9333,123.533
4370,-21.91597,113.9119
4371,-21.9013,113.9015
4372,12.9333,123.533
4373,12.9333,123.533
4374,-21.9013,113.9015
4375,-23.0322,113.715
4376,-22.11,113.85909
4377,-21.91667,113.9
4378,-10.5019,105.6772
4379,-21.9013,113.9015
4380,-21.9013,113.9015
4381,-21.9013,113.9015
4382,-23.0322,113.715
4383,-21.9013,113.9015
4384,-21.9013,113.9015
4385,-21.9013,113.9015
4386,-23.0322,113.715
4387,16.1,-86.85
4388,-14.05,121.76667
4389,12.9333,123.533
4390,-23.9736,35.5122
4391,-23.88333,35.53333
4392,-23.0322,113.715
4393,-21.9013,113.9015
4394,-23.0322,113.715
4395,-21.9013,113.9015
4396,-23.86667,35.55
4397,-23.9736,35.5122
4398,12.9333,123.533
4399,-21.9013,113.9015
4400,-21.9013,113.9015
4401,12.93333,123.5
4402,-21.9013,113.9015
4403,12.9333,123.533
4404,-21.92858,113.91814
4405,3.46987,72.80503
4406,-21.9013,113.9015
4407,-21.9013,113.9015
4408,-21.9013,113.9015
4409,-21.9013,113.9015
4410,-23.9736,35.5122
4411,-21.9013,113.9015
4412,-23.0322,113.715
4413,12.9333,123.533
4414,28.88333,-113.5
4415,21.55,-86.86667
4416,12.9333,123.533
4417,-21.9013,113.9015
4418,12.9333,123.533
4419,21.43333,-86.65
4420,12.9333,123.533
4421,12.9333,123.533
4422,12.9333,123.533
4423,12.9333,123.533
4424,-23.0322,113.715
4425,16.1392,-86.9041
4426,12.9333,123.533
4427,-23.9736,35.5122
4428,-22.2538,113.81767
4429,-22.08333,113.86667
4430,-21.9013,113.9015
4431,-21.9013,113.9015
4432,-21.9013,113.9015
4433,-21.9013,113.9015
4434,-23.9736,35.5122
4435,-7.89733,39.66017
4436,-19.85,115.65
4437,-21.9013,113.9015
4438,-21.9013,113.9015
4439,28.88333,-113.5
4440,-23.86794,35.39028
4441,-23.0322,113.715
4442,12.9333,123.533
4443,12.9333,123.533
4444,-21.9013,113.9015
4445,28.9,-113.46667
4446,-21.9013,113.9015
4447,12.9333,123.533
4448,-23.9736,35.5122
4449,-21.9013,113.9015
4450,-21.9013,113.9015
4451,-21.9013,113.9015
4452,-22.8448,113.63754
4453,-21.98042,113.9075
4454,-21.9013,113.9015
4455,-23.0322,113.715
4456,12.9333,123.533
4457,-23.9736,35.5122
4458,12.9333,123.533
4459,-22.1278,113.86888
4460,22.66389,121.03222
4461,12.91667,123.51667
4462,-21.9013,113.9015
4463,-21.9013,113.9015
4464,12.91667,123.53333
4465,12.9333,123.533
4466,21.46667,-86.63333
4467,16.1392,-86.9041
4468,-21.92038,113.92242
4469,-21.9013,113.9015
4470,12.9333,123.533
4471,-23.9736,35.5122
4472,9.93333,99.98333
4473,12.9333,123.533
4474,-7.76667,113.26667
4475,-23.0322,113.715
4476,-23.9736,35.5122
4477,10.05,99.83334
4478,-21.9013,113.9015
4479,-21.9013,113.9015
4480,-23.9736,35.5122
4481,3.475,72.8375
4482,16.1392,-86.9041
4483,12.9333,123.533
4484,12.93333,123.53333
4485,23.52722,119.61777
4486,-7.76667,113.26667
4487,-23.0322,113.715
4488,-21.9013,113.9015
4489,26.0,56.43333
4490,16.1392,-86.9041
4491,16.1392,-86.9041
4492,-21.9013,113.9015
4493,-21.9013,113.9015
4494,-21.98333,113.9
4495,12.9333,123.533
4496,12.9333,123.533
4497,-21.9013,113.9015
4498,-21.9013,113.9015
4499,-21.9013,113.9015
4500,-23.0322,113.715
4501,-21.9013,113.9015
4502,-26.83333,32.88334
4503,12.9333,123.533
4504,-21.9013,113.9015
4505,-21.9013,113.9015
4506,-23.0322,113.715
4507,-21.9013,113.9015
4508,12.89722,123.58167
4509,-21.9013,113.9015
4510,28.88333,-113.48333
4511,-21.9013,113.9015
4512,-21.9013,113.9015
4513,-23.9736,35.5122
4514,-23.0322,113.715
4515,-22.16995,113.82864
4516,-21.9013,113.9015
4517,-23.0322,113.715
4518,12.9333,123.533
4519,-21.9013,113.9015
4520,28.24806,-91.1325
4521,-21.9013,113.9015
4522,-21.9013,113.9015
4523,12.9333,123.533
4524,-23.0322,113.715
4525,-23.0322,113.715
4526,12.9333,123.533
4527,-19.61278,116.41278
4528,-23.86794,35.39028
4529,12.91667,123.53333
4530,9.05861,97.81722
4531,27.40243,-89.872
4532,12.9333,123.533
4533,12.89861,123.57417
4534,-21.9013,113.9015
4535,12.93028,123.54278
4536,12.9333,123.533
4537,-21.9013,113.9015
4538,12.9333,123.533
4539,-21.9013,113.9015
4540,12.9333,123.533
4541,12.9333,123.533
4542,16.16556,-86.85833
4543,12.9333,123.533
4544,-22.79985,113.6572
4545,-21.9013,113.9015
4546,3.4668,72.82323
4547,12.9333,123.533
4548,-21.9013,113.9015
4549,-21.95,113.9
4550,-21.9013,113.9015
4551,-21.98333,113.88333
4552,-21.9013,113.9015
4553,12.9333,123.533
4554,-21.9013,113.9015
4555,-23.9736,35.5122
4556,12.9333,123.533
4557,16.1392,-86.9041
4558,12.9333,123.533
4559,12.9333,123.533
4560,12.9333,123.533
4561,-21.9013,113.9015
4562,-23.9736,35.5122
4563,-23.0322,113.715
4564,3.46975,72.80499
4565,21.57028,-86.835
4566,-23.0322,113.715
4567,3.46892,72.80692
4568,21.73333,-87.13333
4569,16.11707,-86.9713
4570,-21.9013,113.9015
4571,-23.0322,113.715
4572,-21.9013,113.9015
4573,-23.0322,113.715
4574,-21.9013,113.9015
4575,29.08333,-94.0
4576,-23.9736,35.5122
4577,-21.9013,113.9015
4578,-21.0,115.0
4579,12.9333,123.533
4580,29.41528,-84.33417
4581,12.91667,123.51667
4582,-23.0322,113.715
4583,-22.3,113.75
4584,12.9333,123.533
4585,-23.0322,113.715
4586,-21.9013,113.9015
4587,-21.9013,113.9015
4588,-21.9013,113.9015
4589,-23.9736,35.5122
4590,12.93333,123.51667
4591,3.47228,72.79722
4592,12.9333,123.533
4593,3.46713,72.81253
4594,16.1392,-86.9041
4595,-21.90727,113.92307
4596,21.55,-86.63333
4597,-5.76806,123.88528
4598,-21.9013,113.9015
4599,-21.9013,113.9015
4600,12.9333,123.533
4601,3.475,72.8375
4602,16.1392,-86.9041
4603,21.55,-86.83334
4604,-21.9013,113.9015
4605,-23.0322,113.715
4606,-21.9013,113.9015
4607,-21.9013,113.9015
4608,-10.5019,105.6772
4609,-23.90392,35.54003
4610,-23.0322,113.715
4611,-21.9013,113.9015
4612,-23.0322,113.715
4613,30.35,-86.46667
4614,-23.0322,113.715
4615,7.65,98.75
4616,-21.92913,113.91015
4617,12.9333,123.533
4618,-21.9013,113.9015
4619,-22.1,113.5
4620,12.9333,123.533
4621,-21.9013,113.9015
4622,-23.0322,113.715
4623,-21.9013,113.9015
4624,-21.9013,113.9015
4625,-21.90835,113.9255
4626,-23.0322,113.715
4627,12.9333,123.533
4628,16.1392,-86.9041
4629,12.9333,123.533
4630,-23.0322,113.715
4631,12.9333,123.533
4632,-23.86667,35.55
4633,-23.9736,35.5122
4634,12.91667,123.53333
4635,-21.9013,113.9015
4636,-21.9013,113.9015
4637,12.91667,123.53333
4638,-23.0322,113.715
4639,-21.9013,113.9015
4640,-23.0322,113.715
4641,-21.9013,113.9015
4642,12.9333,123.533
4643,-21.9013,113.9015
4644,-21.9013,113.9015
4645,-21.9013,113.9015
4646,-23.0322,113.715
4647,-21.9013,113.9015
4648,-23.0322,113.715
4649,-21.9013,113.9015
4650,-23.0322,113.715
4651,-21.9736,113.88143
4652,12.9333,123.533
4653,-21.9013,113.9015
4654,21.75,-87.18333
4655,-23.0322,113.715
4656,24.7875,35.18139
4657,3.51667,72.91666
4658,-21.9013,113.9015
4659,-21.9013,113.9015
4660,-23.0322,113.715
4661,7.8,98.61667
4662,-21.9013,113.9015
4663,-21.9013,113.9015
4664,-21.9013,113.9015
4665,-7.91028,39.64139
4666,12.9333,123.533
4667,-22.92923,113.73344
4668,25.93333,56.45
4669,10.1,99.8
4670,3.47015,72.8023
4671,-21.9013,113.9015
4672,-23.9736,35.5122
4673,12.9333,123.533
4674,-21.9013,113.9015
4675,-23.0322,113.715
4676,-23.0322,113.715
4677,8.85,120.0
4678,10.16667,99.76667
4679,12.9333,123.533
4680,-21.9013,113.9015
4681,16.1392,-86.9041
4682,12.9333,123.533
4683,12.9333,123.533
4684,16.5,-87.96667
4685,-21.9013,113.9015
4686,-23.9736,35.5122
4687,-21.9013,113.9015
4688,7.80236,98.64306
4689,12.9333,123.533
4690,-21.9013,113.9015
4691,-23.9736,35.5122
4692,12.9333,123.533
4693,-23.90392,35.54003
4694,-21.9013,113.9015
4695,11.56667,42.76667
4696,-21.87202,113.95113
4697,-21.9013,113.9015
4698,12.9333,123.533
4699,-21.9013,113.9015
4700,-21.9013,113.9015
4701,-23.9736,35.5122
4702,12.9333,123.533
4703,-23.02548,113.6863
4704,-21.9013,113.9015
4705,-21.9013,113.9015
4706,28.8996,-113.50961
4707,-21.9013,113.9015
4708,-22.01903,113.8897
4709,-21.9013,113.9015
4710,-21.9013,113.9015
4711,-23.15802,113.74512
4712,-21.9013,113.9015
4713,-23.9736,35.5122
4714,-23.86667,35.55
4715,-21.9013,113.9015
4716,3.4665,72.83916
4717,-23.9736,35.5122
4718,-22.06703,113.88492
4719,-21.9013,113.9015
4720,-7.89528,39.66389
4721,12.9333,123.533
4722,-22.98492,113.70609
4723,12.9333,123.533
4724,12.9333,123.533
4725,-19.0,-92.0
4726,-21.9013,113.9015
4727,24.63333,-76.16666
4728,12.9333,123.533
4729,12.9333,123.533
4730,-21.9013,113.9015
4731,-21.9013,113.9015
4732,-21.9013,113.9015
4733,-23.9736,35.5122
4734,1.67111,-91.98972
4735,12.9333,123.533
4736,-23.9736,35.5122
4737,12.95,123.5
4738,12.89889,123.56445
4739,3.46667,72.78333
4740,21.6,-86.93333
4741,-23.9736,35.5122
4742,-21.9013,113.9015
4743,12.9333,123.533
4744,-21.9013,113.9015
4745,-23.9736,35.5122
4746,12.91667,123.53333
4747,-21.9013,113.9015
4748,2.46667,104.51667
4749,-23.0322,113.715
4750,-21.9013,113.9015
4751,-21.9013,113.9015
4752,12.9333,123.533
4753,12.9333,123.533
4754,-23.83333,35.55
4755,16.1392,-86.9041
4756,16.1392,-86.9041
4757,-21.9013,113.9015
4758,12.9333,123.533
4759,12.9333,123.533
4760,-21.9013,113.9015
4761,16.1392,-86.9041
4762,-21.9013,113.9015
4763,-21.9013,113.9015
4764,-23.0322,113.715
4765,-21.9013,113.9015
4766,-23.0322,113.715
4767,-22.97778,113.76167
4768,-21.9013,113.9015
4769,-21.9013,113.9015
4770,16.1392,-86.9041
4771,-21.9013,113.9015
4772,12.88111,123.59889
4773,-23.0322,113.715
4774,-23.0322,113.715
4775,12.91667,123.51667
4776,12.91667,123.55
4777,-10.5019,105.6772
4778,-23.9736,35.5122
4779,-21.9013,113.9015
4780,-21.9013,113.9015
4781,16.1,-86.95
4782,-23.0322,113.715
4783,-21.9013,113.9015
4784,12.9333,123.533
4785,-21.9013,113.9015
4786,-23.86667,35.55
4787,12.9333,123.533
4788,12.91667,123.53333
4789,-21.91835,113.92067
4790,-23.9736,35.5122
4791,16.11485,-86.99783
4792,3.46955,72.80711
4793,-21.90382,113.9319
4794,-23.0322,113.715
4795,-21.9013,113.9015
4796,-21.9013,113.9015
4797,-21.9013,113.9015
4798,-21.9013,113.9015
4799,12.9333,123.533
4800,-21.9013,113.9015
4801,-23.9736,35.5122
4802,12.9333,123.533
4803,16.1392,-86.9041
4804,9.91028,125.2575
4805,12.9333,123.533
4806,-21.9013,113.9015
4807,-22.89167,113.725
4808,12.0,123.0
4809,12.9333,123.533
4810,16.13507,-86.88602
4811,28.88333,-113.51667
4812,-21.9013,113.9015
4813,-21.9013,113.9015
4814,-21.9013,113.9015
4815,12.9225,123.54444
4816,-21.9013,113.9015
4817,27.95194,34.40972
4818,12.9333,123.533
4819,12.9333,123.533
4820,-23.9736,35.5122
4821,3.47685,72.78775
4822,10.16667,99.76667
4823,12.92028,123.54361
4824,-21.9013,113.9015
4825,-21.9013,113.9015
4826,-21.9013,113.9015
4827,12.91667,123.53333
4828,-23.9736,35.5122
4829,-21.9013,113.9015
4830,-21.9013,113.9015
4831,-21.9013,113.9015
4832,-21.9013,113.9015
4833,12.91667,123.56667
4834,-21.9013,113.9015
4835,-22.1,113.85
4836,12.9333,123.533
4837,-21.9013,113.9015
4838,-23.85,35.55
4839,12.9333,123.533
4840,-23.9736,35.5122
4841,-21.9013,113.9015
4842,21.51667,-86.63333
4843,-21.9013,113.9015
4844,-23.9736,35.5122
4845,-22.16667,113.83334
4846,12.9333,123.533
4847,12.9333,123.533
4848,-23.0322,113.715
4849,16.1392,-86.9041
4850,-21.9013,113.9015
4851,-21.9013,113.9015
4852,-21.9013,113.9015
4853,-21.9013,113.9015
4854,-23.9736,35.5122
4855,-21.9013,113.9015
4856,3.475,72.825
4857,12.9333,123.533
4858,-23.86667,35.55
4859,12.9333,123.533
4860,12.9333,123.533
4861,12.9333,123.533
4862,-21.9013,113.9015
4863,-23.9736,35.5122
4864,-21.9013,113.9015
4865,12.9333,123.533
4866,12.9333,123.533
4867,28.89611,-113.51806
4868,-21.9013,113.9015
4869,-23.0322,113.715
4870,-21.9013,113.9015
4871,-23.9736,35.5122
4872,-21.9013,113.9015
4873,12.9333,123.533
4874,4.80111,72.70139
4875,-21.9013,113.9015
4876,-21.9013,113.9015
4877,-23.88333,35.55
4878,12.9333,123.533
4879,12.9333,123.533
4880,21.56667,-87.88333
4881,9.93333,99.98333
4882,9.93333,99.98333
4883,12.9333,123.533
4884,12.91667,123.51667
4885,-23.0322,113.715
4886,12.9333,123.533
4887,-23.9736,35.5122
4888,-23.9736,35.5122
4889,-21.9013,113.9015
4890,12.9333,123.533
4891,12.9333,123.533
4892,-21.9013,113.9015
4893,-23.9736,35.5122
4894,12.9333,123.533
4895,-21.9013,113.9015
4896,2.93083,104.09611
4897,29.58333,-88.03333
4898,-21.9013,113.9015
4899,12.9333,123.533
4900,12.9333,123.533
4901,12.9333,123.533
4902,-21.90925,113.5922
4903,12.9333,123.533
4904,-21.9013,113.9015
4905,-21.9013,113.9015
4906,28.9,-113.46667
4907,-23.86667,35.38334
4908,-10.5019,105.6772
4909,12.9333,123.533
4910,-23.0322,113.715
4911,-21.9013,113.9015
4912,-10.5019,105.6772
4913,-23.0322,113.715
4914,28.88333,-113.46667
4915,-21.9013,113.9015
4916,-21.9013,113.9015
4917,4.8,103.65
4918,-21.9013,113.9015
4919,12.9333,123.533
4920,3.47889,72.78861
4921,16.1392,-86.9041
4922,12.9333,123.533
4923,-23.88333,35.53333
4924,-23.51667,35.31667
4925,-21.9013,113.9015
4926,-23.0322,113.715
4927,23.52833,119.62278
4928,-21.9013,113.9015
4929,12.9333,123.533
4930,12.9333,123.533
4931,16.1392,-86.9041
4932,28.9,-113.46667
4933,12.91667,123.51667
4934,-21.9013,113.9015
4935,16.11673,-86.84482
4936,-23.0322,113.715
4937,16.1392,-86.9041
4938,12.9333,123.533
4939,-21.9013,113.9015
4940,-21.9013,113.9015
4941,12.9333,123.533
4942,-21.9013,113.9015
4943,-21.9013,113.9015
4944,25.93333,56.46667
4945,-23.0322,113.715
4946,12.9333,123.533
4947,9.95917,125.23833
4948,-23.00542,35.92732
4949,16.1392,-86.9041
4950,-21.9013,113.9015
4951,-23.9736,35.5122
4952,-23.0322,113.715
4953,-21.9013,113.9015
4954,-21.9013,113.9015
4955,4.34306,113.89833
4956,-23.9736,35.5122
4957,-21.9013,113.9015
4958,-21.9013,113.9015
4959,-23.0322,113.715
4960,-21.9013,113.9015
4961,-22.03333,113.88333
4962,-23.0322,113.715
4963,-23.0322,113.715
4964,-21.9013,113.9015
4965,12.9333,123.533
4966,1.67333,-91.98972
4967,12.9333,123.533
4968,-21.9013,113.9015
4969,12.9333,123.533
4970,21.55,-86.63333
4971,-21.9013,113.9015
4972,-21.9013,113.9015
4973,-21.9013,113.9015
4974,-21.9013,113.9015
4975,-21.9013,113.9015
4976,21.61667,-86.86667
4977,12.9333,123.533
4978,-23.0322,113.715
4979,-21.9013,113.9015
4980,16.1392,-86.9041
4981,-23.9736,35.5122
4982,-23.9736,35.5122
4983,12.9333,123.533
4984,-23.9736,35.5122
4985,16.1392,-86.9041
4986,12.9333,123.533
4987,12.9333,123.533
4988,-21.9013,113.9015
4989,21.75,-87.15
4990,-21.9013,113.9015
4991,-21.9013,113.9015
4992,-23.9736,35.5122
4993,-23.0322,113.715
4994,12.9333,123.533
4995,12.9333,123.533
4996,-21.9013,113.9015
4997,12.91667,123.53333
4998,21.72111,-87.05556
4999,-10.5019,105.6772
5000,12.9333,123.533
5001,-22.01667,113.9
5002,-23.9736,35.5122
5003,-23.9736,35.5122
5004,-21.9013,113.9015
5005,-21.9013,113.9015
5006,-23.9736,35.5122
5007,-10.5019,105.6772
5008,-23.0322,113.715
5009,-21.9013,113.9015
5010,12.9333,123.533
5011,-21.9013,113.9015
5012,-21.9013,113.9015
5013,12.9333,123.533
5014,12.9333,123.533
5015,-21.9013,113.9015
5016,-21.9013,113.9015
5017,10.16667,99.76667
5018,-21.9013,113.9015
5019,-21.9013,113.9015
5020,9.36278,98.02194
5021,12.9333,123.533
5022,-21.88333,113.94
5023,-21.9013,113.9015
5024,12.9333,123.533
5025,-23.9736,35.5122
5026,-21.9013,113.9015
5027,-21.9013,113.9015
5028,-21.99347,113.9019
5029,-22.814,113.65767
5030,-21.9013,113.9015
5031,-21.9013,113.9015
5032,-21.9013,113.9015
5033,16.08333,-86.83334
5034,21.5,-86.65
5035,12.93361,123.55222
5036,-21.9013,113.9015
5037,12.9333,123.533
5038,-23.9,35.53333
5039,-21.9013,113.9015
5040,-23.0322,113.715
5041,27.56667,-83.05
5042,-21.9013,113.9015
5043,22.0,38.0
5044,-21.9013,113.9015
5045,-21.9013,113.9015
5046,-23.9736,35.5122
5047,-21.9013,113.9015
5048,-21.9013,113.9015
5049,-21.9013,113.9015
5050,12.9333,123.533
5051,-23.9736,35.5122
5052,-21.9013,113.9015
5053,28.9,-113.46667
5054,-21.96672,113.90884
5055,-21.9013,113.9015
5056,-21.9013,113.9015
5057,-23.86667,35.55
5058,12.9333,123.533
5059,-21.9013,113.9015
5060,-22.9608,113.72318
5061,16.1392,-86.9041
5062,-23.0322,113.715
5063,-21.9013,113.9015
5064,-23.0322,113.715
5065,-23.85,35.55
5066,12.9333,123.533
5067,-23.0322,113.715
5068,16.1392,-86.9041
5069,-21.9013,113.9015
5070,-23.9736,35.5122
5071,10.16667,99.76667
5072,-21.9013,113.9015
5073,16.15352,-86.90017
5074,12.9333,123.533
5075,25.05,-82.58334
5076,12.9333,123.533
5077,-21.9013,113.9015
5078,-23.9736,35.5122
5079,-23.9736,35.5122
5080,-23.0322,113.715
5081,12.9333,123.533
5082,-23.9736,35.5122
5083,16.1392,-86.9041
5084,3.4682,72.81398
5085,-23.85,35.55
5086,-23.9736,35.5122
5087,-21.9013,113.9015
5088,-21.9013,113.9015
5089,21.55,-86.63333
5090,-21.9013,113.9015
5091,-21.89887,113.92803
5092,-21.9013,113.9015
5093,12.9333,123.533
5094,-21.9013,113.9015
5095,-21.9013,113.9015
5096,12.9333,123.533
5097,11.56667,42.76667
5098,-23.9736,35.5122
5099,-21.9013,113.9015
5100,-21.9013,113.9015
5101,12.9333,123.533
5102,9.93333,99.98333
5103,3.475,72.8375
5104,-22.76287,113.61657
5105,-21.9013,113.9015
5106,-21.9013,113.9015
5107,-21.9013,113.9015
5108,-21.9013,113.9015
5109,-21.9013,113.9015
5110,-27.51667,32.68333
5111,-21.9013,113.9015
5112,12.9333,123.533
5113,-21.9013,113.9015
5114,-21.9013,113.9015
5115,-23.0322,113.715
5116,-21.90325,113.92968
5117,-21.9013,113.9015
5118,-21.95265,113.91344
5119,16.1392,-86.9041
5120,-22.18298,113.84164
5121,-23.86667,35.55
5122,16.1392,-86.9041
5123,-23.86667,35.55
5124,12.9333,123.533
5125,28.9,-113.46667
5126,16.1392,-86.9041
5127,-21.9013,113.9015
5128,-23.0322,113.715
5129,12.9333,123.533
5130,12.9333,123.533
5131,12.9333,123.533
5132,12.9333,123.533
5133,12.93333,123.53333
5134,12.91667,123.51667
5135,12.9333,123.533
5136,16.1392,-86.9041
5137,10.16667,99.76667
5138,-21.88777,113.94379
5139,-23.86667,35.55
5140,12.9333,123.533
5141,-23.0322,113.715
5142,-22.01903,113.8897
5143,12.9333,123.533
5144,-21.9013,113.9015
5145,12.9333,123.533
5146,-21.9013,113.9015
5147,10.16667,99.76667
5148,12.9333,123.533
5149,12.9333,123.533
5150,-21.9013,113.9015
5151,12.9333,123.533
5152,-23.0322,113.715
5153,-21.9013,113.9015
5154,-23.9736,35.5122
5155,-21.77998,114.03245
5156,-23.9736,35.5122
5157,-23.0322,113.715
5158,-21.98333,113.9
5159,11.53333,42.8
5160,12.91667,123.53333
5161,12.91667,123.53333
5162,-23.9736,35.5122
5163,-23.0322,113.715
5164,-23.92889,35.53444
5165,9.36417,98.03083
5166,-21.9013,113.9015
5167,-23.0322,113.715
5168,-21.9013,113.9015
5169,-3.28333,134.98334
5170,-21.9013,113.9015
5171,16.1392,-86.9041
5172,16.12833,-86.9125
5173,-21.9013,113.9015
5174,-23.9,35.53333
5175,12.9,123.53333
5176,-7.76667,113.26667
5177,3.50027,72.898
5178,-21.9013,113.9015
5179,12.9333,123.533
5180,3.49167,72.90611
5181,-21.9013,113.9015
5182,12.91667,123.51667
5183,28.88333,-113.48333
5184,10.16667,99.76667
5185,12.93694,123.54556
5186,12.9333,123.533
5187,-21.66528,114.0013
5188,12.9333,123.533
5189,-23.0322,113.715
5190,12.9333,123.533
5191,12.15,123.1
5192,-21.9013,113.9015
5193,1.67333,-91.98972
5194,-23.0322,113.715
5195,-22.2538,113.81767
5196,27.95,-111.01667
5197,-21.9013,113.9015
5198,12.9333,123.533
5199,12.9333,123.533
5200,12.87722,123.595
5201,-22.92248,113.76089
5202,9.95917,125.23833
5203,12.9333,123.533
5204,-23.9736,35.5122
5205,-22.14568,113.85349
5206,-21.9013,113.9015
5207,-21.95,113.9
5208,-23.9736,35.5122
5209,-23.0322,113.715
5210,-23.0322,113.715
5211,-23.9736,35.5122
5212,28.88333,-113.5
5213,3.46667,72.81667
5214,-21.9013,113.9015
5215,-21.9013,113.9015
5216,12.9333,123.533
5217,-21.9013,113.9015
5218,-23.0322,113.715
5219,-21.9013,113.9015
5220,-23.9736,35.5122
5221,12.9333,123.533
5222,-21.9753,113.90813
5223,16.1392,-86.9041
5224,-21.9013,113.9015
5225,-21.9013,113.9015
5226,12.9333,123.533
5227,16.1392,-86.9041
5228,-21.9013,113.9015
5229,12.9333,123.533
5230,12.9333,123.533
5231,-21.9013,113.9015
5232,-21.9013,113.9015
5233,-23.0322,113.715
5234,-23.86667,35.55
5235,-21.9013,113.9015
5236,-23.9736,35.5122
5237,-21.9013,113.9015
5238,-23.9736,35.5122
5239,-23.01595,35.91656
5240,12.9333,123.533
5241,-21.9013,113.9015
5242,-21.9013,113.9015
5243,5.28548,162.90323
5244,5.78333,102.88333
5245,12.9333,123.533
5246,-23.87083,35.55695
5247,-21.9013,113.9015
5248,12.9333,123.533
5249,24.93139,35.87111
5250,12.9333,123.533
5251,-23.85,35.55
